state,state_code,year,year_code,month,month_code,deaths,drug_type,date,population_annual,mortality_rate
Missouri,29,2013,2013,"May, 2013",2013/05,25,Prescription_Opioids,2013-05-01,6044171,0.41362165299426507
Missouri,29,2013,2013,"Jun., 2013",2013/06,22,Prescription_Opioids,2013-06-01,6044171,0.36398705463495323
Missouri,29,2013,2013,"Jul., 2013",2013/07,19,Prescription_Opioids,2013-07-01,6044171,0.31435245627564146
Missouri,29,2013,2013,"Aug., 2013",2013/08,17,Prescription_Opioids,2013-08-01,6044171,0.2812627240361002
Missouri,29,2013,2013,"Sep., 2013",2013/09,13,Prescription_Opioids,2013-09-01,6044171,0.21508325955701782
Missouri,29,2013,2013,"Oct., 2013",2013/10,20,Prescription_Opioids,2013-10-01,6044171,0.33089732239541203
Missouri,29,2013,2013,"Nov., 2013",2013/11,19,Prescription_Opioids,2013-11-01,6044171,0.31435245627564146
Missouri,29,2013,2013,"Dec., 2013",2013/12,22,Prescription_Opioids,2013-12-01,6044171,0.36398705463495323
Missouri,29,2013,2013,"Feb., 2013",2013/02,10,Synthetic_Opioids,2013-02-01,6044171,0.16544866119770602
Missouri,29,2013,2013,"Apr., 2013",2013/04,10,Synthetic_Opioids,2013-04-01,6044171,0.16544866119770602
Missouri,29,2013,2013,"May, 2013",2013/05,14,Synthetic_Opioids,2013-05-01,6044171,0.23162812567678845
Missouri,29,2013,2013,"Dec., 2013",2013/12,11,Synthetic_Opioids,2013-12-01,6044171,0.18199352731747662
Missouri,29,2014,2014,"Jan., 2014",2014/01,26,Heroin,2014-01-01,6063589,0.42878895650744137
Missouri,29,2014,2014,"Feb., 2014",2014/02,30,Heroin,2014-02-01,6063589,0.49475648827781704
Missouri,29,2014,2014,"Mar., 2014",2014/03,32,Heroin,2014-03-01,6063589,0.5277402541630049
Missouri,29,2014,2014,"Apr., 2014",2014/04,28,Heroin,2014-04-01,6063589,0.4617727223926292
Missouri,29,2014,2014,"May, 2014",2014/05,25,Heroin,2014-05-01,6063589,0.41229707356484746
Missouri,29,2014,2014,"Jun., 2014",2014/06,20,Heroin,2014-06-01,6063589,0.329837658851878
Missouri,29,2014,2014,"Jul., 2014",2014/07,32,Heroin,2014-07-01,6063589,0.5277402541630049
Missouri,29,2014,2014,"Aug., 2014",2014/08,29,Heroin,2014-08-01,6063589,0.4782646053352231
Missouri,29,2014,2014,"Sep., 2014",2014/09,33,Heroin,2014-09-01,6063589,0.5442321371055986
Missouri,29,2014,2014,"Oct., 2014",2014/10,27,Heroin,2014-10-01,6063589,0.4452808394500353
Missouri,29,2014,2014,"Nov., 2014",2014/11,20,Heroin,2014-11-01,6063589,0.329837658851878
Missouri,29,2014,2014,"Dec., 2014",2014/12,28,Heroin,2014-12-01,6063589,0.4617727223926292
Missouri,29,2014,2014,"Jan., 2014",2014/01,18,Prescription_Opioids,2014-01-01,6063589,0.2968538929666902
Missouri,29,2014,2014,"Feb., 2014",2014/02,19,Prescription_Opioids,2014-02-01,6063589,0.3133457759092841
Missouri,29,2014,2014,"Mar., 2014",2014/03,20,Prescription_Opioids,2014-03-01,6063589,0.329837658851878
Missouri,29,2014,2014,"Apr., 2014",2014/04,19,Prescription_Opioids,2014-04-01,6063589,0.3133457759092841
Missouri,29,2014,2014,"May, 2014",2014/05,21,Prescription_Opioids,2014-05-01,6063589,0.3463295417944719
Missouri,29,2014,2014,"Jun., 2014",2014/06,20,Prescription_Opioids,2014-06-01,6063589,0.329837658851878
Missouri,29,2014,2014,"Jul., 2014",2014/07,25,Prescription_Opioids,2014-07-01,6063589,0.41229707356484746
Missouri,29,2014,2014,"Aug., 2014",2014/08,19,Prescription_Opioids,2014-08-01,6063589,0.3133457759092841
Missouri,29,2014,2014,"Sep., 2014",2014/09,18,Prescription_Opioids,2014-09-01,6063589,0.2968538929666902
Missouri,29,2014,2014,"Oct., 2014",2014/10,18,Prescription_Opioids,2014-10-01,6063589,0.2968538929666902
Missouri,29,2014,2014,"Nov., 2014",2014/11,19,Prescription_Opioids,2014-11-01,6063589,0.3133457759092841
Missouri,29,2014,2014,"Dec., 2014",2014/12,17,Prescription_Opioids,2014-12-01,6063589,0.2803620100240963
Missouri,29,2014,2014,"Mar., 2014",2014/03,11,Synthetic_Opioids,2014-03-01,6063589,0.1814107123685329
Missouri,29,2014,2014,"May, 2014",2014/05,12,Synthetic_Opioids,2014-05-01,6063589,0.1979025953111268
Missouri,29,2014,2014,"Jul., 2014",2014/07,11,Synthetic_Opioids,2014-07-01,6063589,0.1814107123685329
Missouri,29,2014,2014,"Aug., 2014",2014/08,10,Synthetic_Opioids,2014-08-01,6063589,0.164918829425939
Missouri,29,2014,2014,"Dec., 2014",2014/12,18,Synthetic_Opioids,2014-12-01,6063589,0.2968538929666902
Missouri,29,2015,2015,"Jan., 2015",2015/01,29,Heroin,2015-01-01,6083672,0.476685791081439
Missouri,29,2015,2015,"Feb., 2015",2015/02,31,Heroin,2015-02-01,6083672,0.5095606732249864
Missouri,29,2015,2015,"Mar., 2015",2015/03,25,Heroin,2015-03-01,6083672,0.410936026794344
Missouri,29,2015,2015,"Apr., 2015",2015/04,21,Heroin,2015-04-01,6083672,0.34518626250724893
Missouri,29,2015,2015,"May, 2015",2015/05,25,Heroin,2015-05-01,6083672,0.410936026794344
Missouri,29,2015,2015,"Jun., 2015",2015/06,25,Heroin,2015-06-01,6083672,0.410936026794344
Missouri,29,2015,2015,"Jul., 2015",2015/07,17,Heroin,2015-07-01,6083672,0.2794364982201539
Missouri,29,2015,2015,"Aug., 2015",2015/08,19,Heroin,2015-08-01,6083672,0.31231138036370143
Missouri,29,2015,2015,"Sep., 2015",2015/09,21,Heroin,2015-09-01,6083672,0.34518626250724893
Missouri,29,2015,2015,"Oct., 2015",2015/10,19,Heroin,2015-10-01,6083672,0.31231138036370143
Missouri,29,2015,2015,"Nov., 2015",2015/11,36,Heroin,2015-11-01,6083672,0.5917478785838552
Missouri,29,2015,2015,"Dec., 2015",2015/12,27,Heroin,2015-12-01,6083672,0.44381090893789144
Missouri,29,2015,2015,"Jan., 2015",2015/01,26,Prescription_Opioids,2015-01-01,6083672,0.4273734678661177
Missouri,29,2015,2015,"Feb., 2015",2015/02,22,Prescription_Opioids,2015-02-01,6083672,0.3616237035790227
Missouri,29,2015,2015,"Mar., 2015",2015/03,21,Prescription_Opioids,2015-03-01,6083672,0.34518626250724893
Missouri,29,2015,2015,"Apr., 2015",2015/04,17,Prescription_Opioids,2015-04-01,6083672,0.2794364982201539
Missouri,29,2015,2015,"May, 2015",2015/05,31,Prescription_Opioids,2015-05-01,6083672,0.5095606732249864
Missouri,29,2015,2015,"Jun., 2015",2015/06,20,Prescription_Opioids,2015-06-01,6083672,0.3287488214354751
Missouri,29,2015,2015,"Jul., 2015",2015/07,13,Prescription_Opioids,2015-07-01,6083672,0.21368673393305884
Missouri,29,2015,2015,"Aug., 2015",2015/08,17,Prescription_Opioids,2015-08-01,6083672,0.2794364982201539
Missouri,29,2015,2015,"Sep., 2015",2015/09,20,Prescription_Opioids,2015-09-01,6083672,0.3287488214354751
Missouri,29,2015,2015,"Oct., 2015",2015/10,15,Prescription_Opioids,2015-10-01,6083672,0.24656161607660637
Missouri,29,2015,2015,"Nov., 2015",2015/11,20,Prescription_Opioids,2015-11-01,6083672,0.3287488214354751
Missouri,29,2015,2015,"Dec., 2015",2015/12,13,Prescription_Opioids,2015-12-01,6083672,0.21368673393305884
Missouri,29,2015,2015,"Jan., 2015",2015/01,20,Synthetic_Opioids,2015-01-01,6083672,0.3287488214354751
Missouri,29,2015,2015,"Feb., 2015",2015/02,15,Synthetic_Opioids,2015-02-01,6083672,0.24656161607660637
Missouri,29,2015,2015,"Mar., 2015",2015/03,17,Synthetic_Opioids,2015-03-01,6083672,0.2794364982201539
Missouri,29,2015,2015,"May, 2015",2015/05,16,Synthetic_Opioids,2015-05-01,6083672,0.2629990571483801
Missouri,29,2015,2015,"Jun., 2015",2015/06,15,Synthetic_Opioids,2015-06-01,6083672,0.24656161607660637
Missouri,29,2015,2015,"Jul., 2015",2015/07,11,Synthetic_Opioids,2015-07-01,6083672,0.18081185178951134
Missouri,29,2015,2015,"Aug., 2015",2015/08,13,Synthetic_Opioids,2015-08-01,6083672,0.21368673393305884
Missouri,29,2015,2015,"Sep., 2015",2015/09,21,Synthetic_Opioids,2015-09-01,6083672,0.34518626250724893
Missouri,29,2015,2015,"Oct., 2015",2015/10,15,Synthetic_Opioids,2015-10-01,6083672,0.24656161607660637
Missouri,29,2015,2015,"Nov., 2015",2015/11,15,Synthetic_Opioids,2015-11-01,6083672,0.24656161607660637
Missouri,29,2015,2015,"Dec., 2015",2015/12,17,Synthetic_Opioids,2015-12-01,6083672,0.2794364982201539
Missouri,29,2016,2016,"Jan., 2016",2016/01,28,Heroin,2016-01-01,6093000,0.45954373871655996
Missouri,29,2016,2016,"Feb., 2016",2016/02,39,Heroin,2016-02-01,6093000,0.6400787789266371
Missouri,29,2016,2016,"Mar., 2016",2016/03,35,Heroin,2016-03-01,6093000,0.5744296733957
Missouri,29,2016,2016,"Apr., 2016",2016/04,41,Heroin,2016-04-01,6093000,0.6729033316921057
Missouri,29,2016,2016,"May, 2016",2016/05,31,Heroin,2016-05-01,6093000,0.5087805678647628
Missouri,29,2016,2016,"Jun., 2016",2016/06,23,Heroin,2016-06-01,6093000,0.37748235680288855
Missouri,29,2016,2016,"Jul., 2016",2016/07,29,Heroin,2016-07-01,6093000,0.47595601509929425
Missouri,29,2016,2016,"Aug., 2016",2016/08,29,Heroin,2016-08-01,6093000,0.47595601509929425
Missouri,29,2016,2016,"Sep., 2016",2016/09,26,Heroin,2016-09-01,6093000,0.4267191859510914
Missouri,29,2016,2016,"Oct., 2016",2016/10,26,Heroin,2016-10-01,6093000,0.4267191859510914
Missouri,29,2016,2016,"Nov., 2016",2016/11,26,Heroin,2016-11-01,6093000,0.4267191859510914
Missouri,29,2016,2016,"Dec., 2016",2016/12,42,Heroin,2016-12-01,6093000,0.6893156080748399
Missouri,29,2016,2016,"Jan., 2016",2016/01,26,Prescription_Opioids,2016-01-01,6093000,0.4267191859510914
Missouri,29,2016,2016,"Feb., 2016",2016/02,22,Prescription_Opioids,2016-02-01,6093000,0.36107008042015426
Missouri,29,2016,2016,"Mar., 2016",2016/03,13,Prescription_Opioids,2016-03-01,6093000,0.2133595929755457
Missouri,29,2016,2016,"Apr., 2016",2016/04,19,Prescription_Opioids,2016-04-01,6093000,0.31183325127195144
Missouri,29,2016,2016,"May, 2016",2016/05,19,Prescription_Opioids,2016-05-01,6093000,0.31183325127195144
Missouri,29,2016,2016,"Jun., 2016",2016/06,21,Prescription_Opioids,2016-06-01,6093000,0.34465780403741997
Missouri,29,2016,2016,"Jul., 2016",2016/07,17,Prescription_Opioids,2016-07-01,6093000,0.27900869850648286
Missouri,29,2016,2016,"Aug., 2016",2016/08,23,Prescription_Opioids,2016-08-01,6093000,0.37748235680288855
Missouri,29,2016,2016,"Sep., 2016",2016/09,19,Prescription_Opioids,2016-09-01,6093000,0.31183325127195144
Missouri,29,2016,2016,"Oct., 2016",2016/10,18,Prescription_Opioids,2016-10-01,6093000,0.2954209748892171
Missouri,29,2016,2016,"Nov., 2016",2016/11,16,Prescription_Opioids,2016-11-01,6093000,0.26259642212374856
Missouri,29,2016,2016,"Dec., 2016",2016/12,17,Prescription_Opioids,2016-12-01,6093000,0.27900869850648286
Missouri,29,2016,2016,"Jan., 2016",2016/01,35,Synthetic_Opioids,2016-01-01,6093000,0.5744296733957
Missouri,29,2016,2016,"Feb., 2016",2016/02,36,Synthetic_Opioids,2016-02-01,6093000,0.5908419497784342
Missouri,29,2016,2016,"Mar., 2016",2016/03,21,Synthetic_Opioids,2016-03-01,6093000,0.34465780403741997
Missouri,29,2016,2016,"Apr., 2016",2016/04,21,Synthetic_Opioids,2016-04-01,6093000,0.34465780403741997
Missouri,29,2016,2016,"May, 2016",2016/05,30,Synthetic_Opioids,2016-05-01,6093000,0.4923682914820286
Missouri,29,2016,2016,"Jun., 2016",2016/06,21,Synthetic_Opioids,2016-06-01,6093000,0.34465780403741997
Missouri,29,2016,2016,"Jul., 2016",2016/07,37,Synthetic_Opioids,2016-07-01,6093000,0.6072542261611685
Missouri,29,2016,2016,"Aug., 2016",2016/08,37,Synthetic_Opioids,2016-08-01,6093000,0.6072542261611685
Missouri,29,2016,2016,"Sep., 2016",2016/09,46,Synthetic_Opioids,2016-09-01,6093000,0.7549647136057771
Missouri,29,2016,2016,"Oct., 2016",2016/10,43,Synthetic_Opioids,2016-10-01,6093000,0.7057278844575743
Missouri,29,2016,2016,"Nov., 2016",2016/11,47,Synthetic_Opioids,2016-11-01,6093000,0.7713769899885113
Missouri,29,2016,2016,"Dec., 2016",2016/12,66,Synthetic_Opioids,2016-12-01,6093000,1.083210241260463
Missouri,29,2017,2017,"Jan., 2017",2017/01,40,Heroin,2017-01-01,6113532,0.6542862620167851
Missouri,29,2017,2017,"Feb., 2017",2017/02,24,Heroin,2017-02-01,6113532,0.3925717572100711
Missouri,29,2017,2017,"Mar., 2017",2017/03,24,Heroin,2017-03-01,6113532,0.3925717572100711
Missouri,29,2017,2017,"Apr., 2017",2017/04,22,Heroin,2017-04-01,6113532,0.35985744410923176
Missouri,29,2017,2017,"May, 2017",2017/05,27,Heroin,2017-05-01,6113532,0.4416432268613299
Missouri,29,2017,2017,"Jun., 2017",2017/06,17,Heroin,2017-06-01,6113532,0.2780716613571336
Missouri,29,2017,2017,"Jul., 2017",2017/07,22,Heroin,2017-07-01,6113532,0.35985744410923176
Missouri,29,2017,2017,"Aug., 2017",2017/08,14,Heroin,2017-08-01,6113532,0.2290001917058748
Missouri,29,2017,2017,"Sep., 2017",2017/09,23,Heroin,2017-09-01,6113532,0.3762146006596514
Missouri,29,2017,2017,"Oct., 2017",2017/10,20,Heroin,2017-10-01,6113532,0.32714313100839254
Missouri,29,2017,2017,"Nov., 2017",2017/11,33,Heroin,2017-11-01,6113532,0.5397861661638477
Missouri,29,2017,2017,"Dec., 2017",2017/12,32,Heroin,2017-12-01,6113532,0.5234290096134281
Missouri,29,2017,2017,"Jan., 2017",2017/01,24,Prescription_Opioids,2017-01-01,6113532,0.3925717572100711
Missouri,29,2017,2017,"Feb., 2017",2017/02,14,Prescription_Opioids,2017-02-01,6113532,0.2290001917058748
Missouri,29,2017,2017,"Mar., 2017",2017/03,23,Prescription_Opioids,2017-03-01,6113532,0.3762146006596514
Missouri,29,2017,2017,"Apr., 2017",2017/04,18,Prescription_Opioids,2017-04-01,6113532,0.29442881790755326
Missouri,29,2017,2017,"May, 2017",2017/05,19,Prescription_Opioids,2017-05-01,6113532,0.3107859744579729
Missouri,29,2017,2017,"Jun., 2017",2017/06,16,Prescription_Opioids,2017-06-01,6113532,0.26171450480671404
Missouri,29,2017,2017,"Jul., 2017",2017/07,17,Prescription_Opioids,2017-07-01,6113532,0.2780716613571336
Missouri,29,2017,2017,"Aug., 2017",2017/08,17,Prescription_Opioids,2017-08-01,6113532,0.2780716613571336
Missouri,29,2017,2017,"Sep., 2017",2017/09,18,Prescription_Opioids,2017-09-01,6113532,0.29442881790755326
Missouri,29,2017,2017,"Oct., 2017",2017/10,18,Prescription_Opioids,2017-10-01,6113532,0.29442881790755326
Missouri,29,2017,2017,"Nov., 2017",2017/11,20,Prescription_Opioids,2017-11-01,6113532,0.32714313100839254
Missouri,29,2017,2017,"Dec., 2017",2017/12,22,Prescription_Opioids,2017-12-01,6113532,0.35985744410923176
Missouri,29,2017,2017,"Jan., 2017",2017/01,43,Synthetic_Opioids,2017-01-01,6113532,0.7033577316680439
Missouri,29,2017,2017,"Feb., 2017",2017/02,52,Synthetic_Opioids,2017-02-01,6113532,0.8505721406218205
Missouri,29,2017,2017,"Mar., 2017",2017/03,67,Synthetic_Opioids,2017-03-01,6113532,1.095929488878115
Missouri,29,2017,2017,"Apr., 2017",2017/04,38,Synthetic_Opioids,2017-04-01,6113532,0.6215719489159458
Missouri,29,2017,2017,"May, 2017",2017/05,48,Synthetic_Opioids,2017-05-01,6113532,0.7851435144201422
Missouri,29,2017,2017,"Jun., 2017",2017/06,53,Synthetic_Opioids,2017-06-01,6113532,0.8669292971722402
Missouri,29,2017,2017,"Jul., 2017",2017/07,48,Synthetic_Opioids,2017-07-01,6113532,0.7851435144201422
Missouri,29,2017,2017,"Aug., 2017",2017/08,41,Synthetic_Opioids,2017-08-01,6113532,0.6706434185672047
Missouri,29,2017,2017,"Sep., 2017",2017/09,58,Synthetic_Opioids,2017-09-01,6113532,0.9487150799243383
Missouri,29,2017,2017,"Oct., 2017",2017/10,57,Synthetic_Opioids,2017-10-01,6113532,0.9323579233739187
Missouri,29,2017,2017,"Nov., 2017",2017/11,51,Synthetic_Opioids,2017-11-01,6113532,0.834214984071401
Missouri,29,2017,2017,"Dec., 2017",2017/12,58,Synthetic_Opioids,2017-12-01,6113532,0.9487150799243383
Missouri,29,2018,2018,"Jan., 2018",2018/01,34,Heroin,2018-01-01,6126452,0.5549704788350582
Missouri,29,2018,2018,"Feb., 2018",2018/02,38,Heroin,2018-02-01,6126452,0.6202611234038886
Missouri,29,2018,2018,"Mar., 2018",2018/03,38,Heroin,2018-03-01,6126452,0.6202611234038886
Missouri,29,2018,2018,"Apr., 2018",2018/04,38,Heroin,2018-04-01,6126452,0.6202611234038886
Missouri,29,2018,2018,"May, 2018",2018/05,29,Heroin,2018-05-01,6126452,0.47335717312402026
Missouri,29,2018,2018,"Jun., 2018",2018/06,36,Heroin,2018-06-01,6126452,0.5876158011194734
Missouri,29,2018,2018,"Jul., 2018",2018/07,25,Heroin,2018-07-01,6126452,0.4080665285551899
Missouri,29,2018,2018,"Aug., 2018",2018/08,23,Heroin,2018-08-01,6126452,0.3754212062707747
Missouri,29,2018,2018,"Sep., 2018",2018/09,32,Heroin,2018-09-01,6126452,0.522325156550643
Missouri,29,2018,2018,"Oct., 2018",2018/10,20,Heroin,2018-10-01,6126452,0.32645322284415185
Missouri,29,2018,2018,"Nov., 2018",2018/11,15,Heroin,2018-11-01,6126452,0.24483991713311393
Missouri,29,2018,2018,"Dec., 2018",2018/12,22,Heroin,2018-12-01,6126452,0.35909854512856704
Missouri,29,2018,2018,"Jan., 2018",2018/01,27,Prescription_Opioids,2018-01-01,6126452,0.440711850839605
Missouri,29,2018,2018,"Feb., 2018",2018/02,18,Prescription_Opioids,2018-02-01,6126452,0.2938079005597367
Missouri,29,2018,2018,"Mar., 2018",2018/03,13,Prescription_Opioids,2018-03-01,6126452,0.21219459484869874
Missouri,29,2018,2018,"Apr., 2018",2018/04,17,Prescription_Opioids,2018-04-01,6126452,0.2774852394175291
Missouri,29,2018,2018,"May, 2018",2018/05,20,Prescription_Opioids,2018-05-01,6126452,0.32645322284415185
Missouri,29,2018,2018,"Jun., 2018",2018/06,21,Prescription_Opioids,2018-06-01,6126452,0.3427758839863595
Missouri,29,2018,2018,"Jul., 2018",2018/07,22,Prescription_Opioids,2018-07-01,6126452,0.35909854512856704
Missouri,29,2018,2018,"Aug., 2018",2018/08,14,Prescription_Opioids,2018-08-01,6126452,0.2285172559909063
Missouri,29,2018,2018,"Sep., 2018",2018/09,18,Prescription_Opioids,2018-09-01,6126452,0.2938079005597367
Missouri,29,2018,2018,"Oct., 2018",2018/10,22,Prescription_Opioids,2018-10-01,6126452,0.35909854512856704
Missouri,29,2018,2018,"Nov., 2018",2018/11,17,Prescription_Opioids,2018-11-01,6126452,0.2774852394175291
Missouri,29,2018,2018,"Dec., 2018",2018/12,21,Prescription_Opioids,2018-12-01,6126452,0.3427758839863595
Missouri,29,2018,2018,"Jan., 2018",2018/01,56,Synthetic_Opioids,2018-01-01,6126452,0.9140690239636252
Missouri,29,2018,2018,"Feb., 2018",2018/02,65,Synthetic_Opioids,2018-02-01,6126452,1.0609729742434937
Missouri,29,2018,2018,"Mar., 2018",2018/03,75,Synthetic_Opioids,2018-03-01,6126452,1.2241995856655696
Missouri,29,2018,2018,"Apr., 2018",2018/04,62,Synthetic_Opioids,2018-04-01,6126452,1.0120049908168707
Missouri,29,2018,2018,"May, 2018",2018/05,68,Synthetic_Opioids,2018-05-01,6126452,1.1099409576701165
Missouri,29,2018,2018,"Jun., 2018",2018/06,78,Synthetic_Opioids,2018-06-01,6126452,1.2731675690921922
Missouri,29,2018,2018,"Jul., 2018",2018/07,66,Synthetic_Opioids,2018-07-01,6126452,1.0772956353857013
Missouri,29,2018,2018,"Aug., 2018",2018/08,75,Synthetic_Opioids,2018-08-01,6126452,1.2241995856655696
Missouri,29,2018,2018,"Sep., 2018",2018/09,77,Synthetic_Opioids,2018-09-01,6126452,1.2568449079499848
Missouri,29,2018,2018,"Oct., 2018",2018/10,90,Synthetic_Opioids,2018-10-01,6126452,1.4690395027986836
Missouri,29,2018,2018,"Nov., 2018",2018/11,73,Synthetic_Opioids,2018-11-01,6126452,1.1915542633811544
Missouri,29,2018,2018,"Dec., 2018",2018/12,83,Synthetic_Opioids,2018-12-01,6126452,1.3547808748032304
Missouri,29,2019,2019,"Jan., 2019",2019/01,26,Heroin,2019-01-01,6137428,0.4236302242568059
Missouri,29,2019,2019,"Feb., 2019",2019/02,19,Heroin,2019-02-01,6137428,0.3095759331107428
Missouri,29,2019,2019,"Mar., 2019",2019/03,23,Heroin,2019-03-01,6137428,0.37474981376563604
Missouri,29,2019,2019,"Apr., 2019",2019/04,15,Heroin,2019-04-01,6137428,0.2444020524558496
Missouri,29,2019,2019,"May, 2019",2019/05,16,Heroin,2019-05-01,6137428,0.26069552261957285
Missouri,29,2019,2019,"Jun., 2019",2019/06,11,Heroin,2019-06-01,6137428,0.17922817180095635
Missouri,29,2019,2019,"Jul., 2019",2019/07,15,Heroin,2019-07-01,6137428,0.2444020524558496
Missouri,29,2019,2019,"Aug., 2019",2019/08,24,Heroin,2019-08-01,6137428,0.39104328392935933
Missouri,29,2019,2019,"Sep., 2019",2019/09,24,Heroin,2019-09-01,6137428,0.39104328392935933
Missouri,29,2019,2019,"Oct., 2019",2019/10,22,Heroin,2019-10-01,6137428,0.3584563436019127
Missouri,29,2019,2019,"Nov., 2019",2019/11,14,Heroin,2019-11-01,6137428,0.22810858229212627
Missouri,29,2019,2019,"Dec., 2019",2019/12,13,Heroin,2019-12-01,6137428,0.21181511212840295
Missouri,29,2019,2019,"Jan., 2019",2019/01,26,Prescription_Opioids,2019-01-01,6137428,0.4236302242568059
Missouri,29,2019,2019,"Feb., 2019",2019/02,21,Prescription_Opioids,2019-02-01,6137428,0.34216287343818946
Missouri,29,2019,2019,"Mar., 2019",2019/03,21,Prescription_Opioids,2019-03-01,6137428,0.34216287343818946
Missouri,29,2019,2019,"Apr., 2019",2019/04,17,Prescription_Opioids,2019-04-01,6137428,0.2769889927832962
Missouri,29,2019,2019,"May, 2019",2019/05,21,Prescription_Opioids,2019-05-01,6137428,0.34216287343818946
Missouri,29,2019,2019,"Jun., 2019",2019/06,17,Prescription_Opioids,2019-06-01,6137428,0.2769889927832962
Missouri,29,2019,2019,"Jul., 2019",2019/07,15,Prescription_Opioids,2019-07-01,6137428,0.2444020524558496
Missouri,29,2019,2019,"Aug., 2019",2019/08,12,Prescription_Opioids,2019-08-01,6137428,0.19552164196467967
Missouri,29,2019,2019,"Sep., 2019",2019/09,18,Prescription_Opioids,2019-09-01,6137428,0.29328246294701954
Missouri,29,2019,2019,"Oct., 2019",2019/10,27,Prescription_Opioids,2019-10-01,6137428,0.43992369442052925
Missouri,29,2019,2019,"Nov., 2019",2019/11,14,Prescription_Opioids,2019-11-01,6137428,0.22810858229212627
Missouri,29,2019,2019,"Dec., 2019",2019/12,10,Prescription_Opioids,2019-12-01,6137428,0.16293470163723306
Missouri,29,2019,2019,"Jan., 2019",2019/01,83,Synthetic_Opioids,2019-01-01,6137428,1.3523580235890345
Missouri,29,2019,2019,"Feb., 2019",2019/02,60,Synthetic_Opioids,2019-02-01,6137428,0.9776082098233984
Missouri,29,2019,2019,"Mar., 2019",2019/03,68,Synthetic_Opioids,2019-03-01,6137428,1.1079559711331848
Missouri,29,2019,2019,"Apr., 2019",2019/04,50,Synthetic_Opioids,2019-04-01,6137428,0.8146735081861654
Missouri,29,2019,2019,"May, 2019",2019/05,65,Synthetic_Opioids,2019-05-01,6137428,1.0590755606420148
Missouri,29,2019,2019,"Jun., 2019",2019/06,55,Synthetic_Opioids,2019-06-01,6137428,0.8961408590047819
Missouri,29,2019,2019,"Jul., 2019",2019/07,65,Synthetic_Opioids,2019-07-01,6137428,1.0590755606420148
Missouri,29,2019,2019,"Aug., 2019",2019/08,90,Synthetic_Opioids,2019-08-01,6137428,1.4664123147350976
Missouri,29,2019,2019,"Sep., 2019",2019/09,81,Synthetic_Opioids,2019-09-01,6137428,1.3197710832615877
Missouri,29,2019,2019,"Oct., 2019",2019/10,88,Synthetic_Opioids,2019-10-01,6137428,1.4338253744076508
Missouri,29,2019,2019,"Nov., 2019",2019/11,78,Synthetic_Opioids,2019-11-01,6137428,1.270890672770418
Missouri,29,2019,2019,"Dec., 2019",2019/12,91,Synthetic_Opioids,2019-12-01,6137428,1.4827057848988208
Missouri,29,2020,2020,"Jan., 2020",2020/01,10,Heroin,2020-01-01,6151548,0.16256070829651334
Missouri,29,2020,2020,"Mar., 2020",2020/03,17,Heroin,2020-03-01,6151548,0.27635320410407266
Missouri,29,2020,2020,"Apr., 2020",2020/04,19,Heroin,2020-04-01,6151548,0.3088653457633753
Missouri,29,2020,2020,"May, 2020",2020/05,14,Heroin,2020-05-01,6151548,0.22758499161511866
Missouri,29,2020,2020,"Jun., 2020",2020/06,19,Heroin,2020-06-01,6151548,0.3088653457633753
Missouri,29,2020,2020,"Jul., 2020",2020/07,13,Heroin,2020-07-01,6151548,0.21132892078546733
Missouri,29,2020,2020,"Aug., 2020",2020/08,15,Heroin,2020-08-01,6151548,0.24384106244477
Missouri,29,2020,2020,"Sep., 2020",2020/09,12,Heroin,2020-09-01,6151548,0.195072849955816
Missouri,29,2020,2020,"Dec., 2020",2020/12,10,Heroin,2020-12-01,6151548,0.16256070829651334
Missouri,29,2020,2020,"Jan., 2020",2020/01,25,Prescription_Opioids,2020-01-01,6151548,0.4064017707412833
Missouri,29,2020,2020,"Feb., 2020",2020/02,19,Prescription_Opioids,2020-02-01,6151548,0.3088653457633753
Missouri,29,2020,2020,"Mar., 2020",2020/03,16,Prescription_Opioids,2020-03-01,6151548,0.2600971332744213
Missouri,29,2020,2020,"Apr., 2020",2020/04,22,Prescription_Opioids,2020-04-01,6151548,0.35763355825232934
Missouri,29,2020,2020,"May, 2020",2020/05,27,Prescription_Opioids,2020-05-01,6151548,0.43891391240058597
Missouri,29,2020,2020,"Jun., 2020",2020/06,17,Prescription_Opioids,2020-06-01,6151548,0.27635320410407266
Missouri,29,2020,2020,"Jul., 2020",2020/07,13,Prescription_Opioids,2020-07-01,6151548,0.21132892078546733
Missouri,29,2020,2020,"Aug., 2020",2020/08,21,Prescription_Opioids,2020-08-01,6151548,0.341377487422678
Missouri,29,2020,2020,"Sep., 2020",2020/09,11,Prescription_Opioids,2020-09-01,6151548,0.17881677912616467
Missouri,29,2020,2020,"Oct., 2020",2020/10,16,Prescription_Opioids,2020-10-01,6151548,0.2600971332744213
Missouri,29,2020,2020,"Nov., 2020",2020/11,12,Prescription_Opioids,2020-11-01,6151548,0.195072849955816
Missouri,29,2020,2020,"Dec., 2020",2020/12,11,Prescription_Opioids,2020-12-01,6151548,0.17881677912616467
Missouri,29,2020,2020,"Jan., 2020",2020/01,83,Synthetic_Opioids,2020-01-01,6151548,1.3492538788610606
Missouri,29,2020,2020,"Feb., 2020",2020/02,85,Synthetic_Opioids,2020-02-01,6151548,1.3817660205203635
