"Notes","State","State Code","Year","Year Code","Month","Month Code",Deaths,Population,Crude Rate
,"New York","36","2007","2007","Apr., 2007","2007/04",18,Not Applicable,Not Applicable
,"New York","36","2007","2007","May, 2007","2007/05",13,Not Applicable,Not Applicable
,"New York","36","2007","2007","Jun., 2007","2007/06",13,Not Applicable,Not Applicable
,"New York","36","2007","2007","Jul., 2007","2007/07",20,Not Applicable,Not Applicable
,"New York","36","2007","2007","Aug., 2007","2007/08",26,Not Applicable,Not Applicable
,"New York","36","2007","2007","Sep., 2007","2007/09",16,Not Applicable,Not Applicable
,"New York","36","2007","2007","Oct., 2007","2007/10",19,Not Applicable,Not Applicable
,"New York","36","2007","2007","Nov., 2007","2007/11",19,Not Applicable,Not Applicable
,"New York","36","2007","2007","Dec., 2007","2007/12",17,Not Applicable,Not Applicable
,"New York","36","2008","2008","Jan., 2008","2008/01",10,Not Applicable,Not Applicable
,"New York","36","2008","2008","Feb., 2008","2008/02",14,Not Applicable,Not Applicable
,"New York","36","2008","2008","Mar., 2008","2008/03",10,Not Applicable,Not Applicable
,"New York","36","2008","2008","Apr., 2008","2008/04",21,Not Applicable,Not Applicable
,"New York","36","2008","2008","May, 2008","2008/05",21,Not Applicable,Not Applicable
,"New York","36","2008","2008","Jun., 2008","2008/06",26,Not Applicable,Not Applicable
,"New York","36","2008","2008","Jul., 2008","2008/07",18,Not Applicable,Not Applicable
,"New York","36","2008","2008","Aug., 2008","2008/08",22,Not Applicable,Not Applicable
,"New York","36","2008","2008","Sep., 2008","2008/09",19,Not Applicable,Not Applicable
,"New York","36","2008","2008","Oct., 2008","2008/10",13,Not Applicable,Not Applicable
,"New York","36","2008","2008","Nov., 2008","2008/11",26,Not Applicable,Not Applicable
,"New York","36","2008","2008","Dec., 2008","2008/12",19,Not Applicable,Not Applicable
,"New York","36","2009","2009","Jan., 2009","2009/01",21,Not Applicable,Not Applicable
,"New York","36","2009","2009","Feb., 2009","2009/02",19,Not Applicable,Not Applicable
,"New York","36","2009","2009","Mar., 2009","2009/03",15,Not Applicable,Not Applicable
,"New York","36","2009","2009","Apr., 2009","2009/04",16,Not Applicable,Not Applicable
,"New York","36","2009","2009","May, 2009","2009/05",24,Not Applicable,Not Applicable
,"New York","36","2009","2009","Jun., 2009","2009/06",18,Not Applicable,Not Applicable
,"New York","36","2009","2009","Jul., 2009","2009/07",19,Not Applicable,Not Applicable
,"New York","36","2009","2009","Aug., 2009","2009/08",20,Not Applicable,Not Applicable
,"New York","36","2009","2009","Sep., 2009","2009/09",28,Not Applicable,Not Applicable
,"New York","36","2009","2009","Oct., 2009","2009/10",23,Not Applicable,Not Applicable
,"New York","36","2009","2009","Nov., 2009","2009/11",31,Not Applicable,Not Applicable
,"New York","36","2009","2009","Dec., 2009","2009/12",17,Not Applicable,Not Applicable
,"New York","36","2010","2010","Jan., 2010","2010/01",15,Not Applicable,Not Applicable
,"New York","36","2010","2010","Feb., 2010","2010/02",10,Not Applicable,Not Applicable
,"New York","36","2010","2010","Mar., 2010","2010/03",18,Not Applicable,Not Applicable
,"New York","36","2010","2010","Apr., 2010","2010/04",17,Not Applicable,Not Applicable
,"New York","36","2010","2010","May, 2010","2010/05",15,Not Applicable,Not Applicable
,"New York","36","2010","2010","Jun., 2010","2010/06",12,Not Applicable,Not Applicable
,"New York","36","2010","2010","Jul., 2010","2010/07",12,Not Applicable,Not Applicable
,"New York","36","2010","2010","Aug., 2010","2010/08",17,Not Applicable,Not Applicable
,"New York","36","2010","2010","Oct., 2010","2010/10",15,Not Applicable,Not Applicable
,"New York","36","2010","2010","Nov., 2010","2010/11",31,Not Applicable,Not Applicable
,"New York","36","2010","2010","Dec., 2010","2010/12",22,Not Applicable,Not Applicable
,"New York","36","2011","2011","Jan., 2011","2011/01",28,Not Applicable,Not Applicable
,"New York","36","2011","2011","Feb., 2011","2011/02",16,Not Applicable,Not Applicable
,"New York","36","2011","2011","Mar., 2011","2011/03",34,Not Applicable,Not Applicable
,"New York","36","2011","2011","Apr., 2011","2011/04",29,Not Applicable,Not Applicable
,"New York","36","2011","2011","May, 2011","2011/05",35,Not Applicable,Not Applicable
,"New York","36","2011","2011","Jun., 2011","2011/06",27,Not Applicable,Not Applicable
,"New York","36","2011","2011","Jul., 2011","2011/07",24,Not Applicable,Not Applicable
,"New York","36","2011","2011","Aug., 2011","2011/08",34,Not Applicable,Not Applicable
,"New York","36","2011","2011","Sep., 2011","2011/09",32,Not Applicable,Not Applicable
,"New York","36","2011","2011","Oct., 2011","2011/10",25,Not Applicable,Not Applicable
,"New York","36","2011","2011","Nov., 2011","2011/11",26,Not Applicable,Not Applicable
,"New York","36","2011","2011","Dec., 2011","2011/12",24,Not Applicable,Not Applicable
,"New York","36","2012","2012","Jan., 2012","2012/01",29,Not Applicable,Not Applicable
,"New York","36","2012","2012","Feb., 2012","2012/02",29,Not Applicable,Not Applicable
,"New York","36","2012","2012","Mar., 2012","2012/03",32,Not Applicable,Not Applicable
,"New York","36","2012","2012","Apr., 2012","2012/04",34,Not Applicable,Not Applicable
,"New York","36","2012","2012","May, 2012","2012/05",38,Not Applicable,Not Applicable
,"New York","36","2012","2012","Jun., 2012","2012/06",40,Not Applicable,Not Applicable
,"New York","36","2012","2012","Jul., 2012","2012/07",46,Not Applicable,Not Applicable
,"New York","36","2012","2012","Aug., 2012","2012/08",56,Not Applicable,Not Applicable
,"New York","36","2012","2012","Sep., 2012","2012/09",60,Not Applicable,Not Applicable
,"New York","36","2012","2012","Oct., 2012","2012/10",51,Not Applicable,Not Applicable
,"New York","36","2012","2012","Nov., 2012","2012/11",47,Not Applicable,Not Applicable
,"New York","36","2012","2012","Dec., 2012","2012/12",54,Not Applicable,Not Applicable
,"New York","36","2013","2013","Jan., 2013","2013/01",47,Not Applicable,Not Applicable
,"New York","36","2013","2013","Feb., 2013","2013/02",48,Not Applicable,Not Applicable
,"New York","36","2013","2013","Mar., 2013","2013/03",46,Not Applicable,Not Applicable
,"New York","36","2013","2013","Apr., 2013","2013/04",50,Not Applicable,Not Applicable
,"New York","36","2013","2013","May, 2013","2013/05",53,Not Applicable,Not Applicable
,"New York","36","2013","2013","Jun., 2013","2013/06",64,Not Applicable,Not Applicable
,"New York","36","2013","2013","Jul., 2013","2013/07",48,Not Applicable,Not Applicable
,"New York","36","2013","2013","Aug., 2013","2013/08",66,Not Applicable,Not Applicable
,"New York","36","2013","2013","Sep., 2013","2013/09",56,Not Applicable,Not Applicable
,"New York","36","2013","2013","Oct., 2013","2013/10",60,Not Applicable,Not Applicable
,"New York","36","2013","2013","Nov., 2013","2013/11",62,Not Applicable,Not Applicable
,"New York","36","2013","2013","Dec., 2013","2013/12",66,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jan., 2014","2014/01",67,Not Applicable,Not Applicable
,"New York","36","2014","2014","Feb., 2014","2014/02",66,Not Applicable,Not Applicable
,"New York","36","2014","2014","Mar., 2014","2014/03",74,Not Applicable,Not Applicable
,"New York","36","2014","2014","Apr., 2014","2014/04",56,Not Applicable,Not Applicable
,"New York","36","2014","2014","May, 2014","2014/05",70,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jun., 2014","2014/06",67,Not Applicable,Not Applicable
,"New York","36","2014","2014","Jul., 2014","2014/07",69,Not Applicable,Not Applicable
,"New York","36","2014","2014","Aug., 2014","2014/08",53,Not Applicable,Not Applicable
,"New York","36","2014","2014","Sep., 2014","2014/09",64,Not Applicable,Not Applicable
,"New York","36","2014","2014","Oct., 2014","2014/10",92,Not Applicable,Not Applicable
,"New York","36","2014","2014","Nov., 2014","2014/11",69,Not Applicable,Not Applicable
,"New York","36","2014","2014","Dec., 2014","2014/12",78,Not Applicable,Not Applicable
,"New York","36","2015","2015","Jan., 2015","2015/01",69,Not Applicable,Not Applicable
,"New York","36","2015","2015","Feb., 2015","2015/02",66,Not Applicable,Not Applicable
,"New York","36","2015","2015","Mar., 2015","2015/03",74,Not Applicable,Not Applicable
,"New York","36","2015","2015","Apr., 2015","2015/04",85,Not Applicable,Not Applicable
,"New York","36","2015","2015","May, 2015","2015/05",95,Not Applicable,Not Applicable
,"New York","36","2015","2015","Jun., 2015","2015/06",73,Not Applicable,Not Applicable
,"New York","36","2015","2015","Jul., 2015","2015/07",93,Not Applicable,Not Applicable
,"New York","36","2015","2015","Aug., 2015","2015/08",98,Not Applicable,Not Applicable
,"New York","36","2015","2015","Sep., 2015","2015/09",111,Not Applicable,Not Applicable
,"New York","36","2015","2015","Oct., 2015","2015/10",103,Not Applicable,Not Applicable
,"New York","36","2015","2015","Nov., 2015","2015/11",108,Not Applicable,Not Applicable
,"New York","36","2015","2015","Dec., 2015","2015/12",82,Not Applicable,Not Applicable
,"New York","36","2016","2016","Jan., 2016","2016/01",107,Not Applicable,Not Applicable
,"New York","36","2016","2016","Feb., 2016","2016/02",101,Not Applicable,Not Applicable
,"New York","36","2016","2016","Mar., 2016","2016/03",114,Not Applicable,Not Applicable
,"New York","36","2016","2016","Apr., 2016","2016/04",117,Not Applicable,Not Applicable
,"New York","36","2016","2016","May, 2016","2016/05",97,Not Applicable,Not Applicable
,"New York","36","2016","2016","Jun., 2016","2016/06",110,Not Applicable,Not Applicable
,"New York","36","2016","2016","Jul., 2016","2016/07",119,Not Applicable,Not Applicable
,"New York","36","2016","2016","Aug., 2016","2016/08",110,Not Applicable,Not Applicable
,"New York","36","2016","2016","Sep., 2016","2016/09",114,Not Applicable,Not Applicable
,"New York","36","2016","2016","Oct., 2016","2016/10",100,Not Applicable,Not Applicable
,"New York","36","2016","2016","Nov., 2016","2016/11",105,Not Applicable,Not Applicable
,"New York","36","2016","2016","Dec., 2016","2016/12",112,Not Applicable,Not Applicable
,"New York","36","2017","2017","Jan., 2017","2017/01",125,Not Applicable,Not Applicable
,"New York","36","2017","2017","Feb., 2017","2017/02",98,Not Applicable,Not Applicable
,"New York","36","2017","2017","Mar., 2017","2017/03",115,Not Applicable,Not Applicable
,"New York","36","2017","2017","Apr., 2017","2017/04",113,Not Applicable,Not Applicable
,"New York","36","2017","2017","May, 2017","2017/05",128,Not Applicable,Not Applicable
,"New York","36","2017","2017","Jun., 2017","2017/06",113,Not Applicable,Not Applicable
,"New York","36","2017","2017","Jul., 2017","2017/07",126,Not Applicable,Not Applicable
,"New York","36","2017","2017","Aug., 2017","2017/08",121,Not Applicable,Not Applicable
,"New York","36","2017","2017","Sep., 2017","2017/09",120,Not Applicable,Not Applicable
,"New York","36","2017","2017","Oct., 2017","2017/10",111,Not Applicable,Not Applicable
,"New York","36","2017","2017","Nov., 2017","2017/11",80,Not Applicable,Not Applicable
,"New York","36","2017","2017","Dec., 2017","2017/12",105,Not Applicable,Not Applicable
,"New York","36","2018","2018","Jan., 2018","2018/01",130,Not Applicable,Not Applicable
,"New York","36","2018","2018","Feb., 2018","2018/02",78,Not Applicable,Not Applicable
,"New York","36","2018","2018","Mar., 2018","2018/03",106,Not Applicable,Not Applicable
,"New York","36","2018","2018","Apr., 2018","2018/04",118,Not Applicable,Not Applicable
,"New York","36","2018","2018","May, 2018","2018/05",114,Not Applicable,Not Applicable
,"New York","36","2018","2018","Jun., 2018","2018/06",108,Not Applicable,Not Applicable
,"New York","36","2018","2018","Jul., 2018","2018/07",103,Not Applicable,Not Applicable
,"New York","36","2018","2018","Aug., 2018","2018/08",110,Not Applicable,Not Applicable
,"New York","36","2018","2018","Sep., 2018","2018/09",90,Not Applicable,Not Applicable
,"New York","36","2018","2018","Oct., 2018","2018/10",99,Not Applicable,Not Applicable
,"New York","36","2018","2018","Nov., 2018","2018/11",86,Not Applicable,Not Applicable
,"New York","36","2018","2018","Dec., 2018","2018/12",100,Not Applicable,Not Applicable
,"New York","36","2019","2019","Jan., 2019","2019/01",87,Not Applicable,Not Applicable
,"New York","36","2019","2019","Feb., 2019","2019/02",92,Not Applicable,Not Applicable
,"New York","36","2019","2019","Mar., 2019","2019/03",103,Not Applicable,Not Applicable
,"New York","36","2019","2019","Apr., 2019","2019/04",99,Not Applicable,Not Applicable
,"New York","36","2019","2019","May, 2019","2019/05",95,Not Applicable,Not Applicable
,"New York","36","2019","2019","Jun., 2019","2019/06",91,Not Applicable,Not Applicable
,"New York","36","2019","2019","Jul., 2019","2019/07",106,Not Applicable,Not Applicable
,"New York","36","2019","2019","Aug., 2019","2019/08",93,Not Applicable,Not Applicable
,"New York","36","2019","2019","Sep., 2019","2019/09",98,Not Applicable,Not Applicable
,"New York","36","2019","2019","Oct., 2019","2019/10",87,Not Applicable,Not Applicable
,"New York","36","2019","2019","Nov., 2019","2019/11",91,Not Applicable,Not Applicable
,"New York","36","2019","2019","Dec., 2019","2019/12",103,Not Applicable,Not Applicable
,"New York","36","2020","2020","Jan., 2020","2020/01",98,Not Applicable,Not Applicable
,"New York","36","2020","2020","Feb., 2020","2020/02",113,Not Applicable,Not Applicable
,"New York","36","2020","2020","Mar., 2020","2020/03",105,Not Applicable,Not Applicable
,"New York","36","2020","2020","Apr., 2020","2020/04",128,Not Applicable,Not Applicable
,"New York","36","2020","2020","May, 2020","2020/05",142,Not Applicable,Not Applicable
,"New York","36","2020","2020","Jun., 2020","2020/06",87,Not Applicable,Not Applicable
,"New York","36","2020","2020","Jul., 2020","2020/07",120,Not Applicable,Not Applicable
,"New York","36","2020","2020","Aug., 2020","2020/08",101,Not Applicable,Not Applicable
,"New York","36","2020","2020","Sep., 2020","2020/09",102,Not Applicable,Not Applicable
,"New York","36","2020","2020","Oct., 2020","2020/10",97,Not Applicable,Not Applicable
,"New York","36","2020","2020","Nov., 2020","2020/11",88,Not Applicable,Not Applicable
,"New York","36","2020","2020","Dec., 2020","2020/12",94,Not Applicable,Not Applicable
,"North Carolina","37","2004","2004","Dec., 2004","2004/12",11,Not Applicable,Not Applicable
,"North Carolina","37","2006","2006","Mar., 2006","2006/03",13,Not Applicable,Not Applicable
,"North Carolina","37","2009","2009","Jun., 2009","2009/06",11,Not Applicable,Not Applicable
,"North Carolina","37","2011","2011","Jul., 2011","2011/07",10,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Mar., 2012","2012/03",10,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jun., 2012","2012/06",20,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Jul., 2012","2012/07",15,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Aug., 2012","2012/08",13,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Sep., 2012","2012/09",19,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Oct., 2012","2012/10",18,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Nov., 2012","2012/11",13,Not Applicable,Not Applicable
,"North Carolina","37","2012","2012","Dec., 2012","2012/12",22,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jan., 2013","2013/01",11,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Mar., 2013","2013/03",20,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Apr., 2013","2013/04",12,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","May, 2013","2013/05",15,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jun., 2013","2013/06",15,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Jul., 2013","2013/07",17,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Aug., 2013","2013/08",17,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Sep., 2013","2013/09",22,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Oct., 2013","2013/10",17,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Nov., 2013","2013/11",17,Not Applicable,Not Applicable
,"North Carolina","37","2013","2013","Dec., 2013","2013/12",19,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Jan., 2014","2014/01",14,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Feb., 2014","2014/02",21,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Mar., 2014","2014/03",25,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Apr., 2014","2014/04",15,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","May, 2014","2014/05",26,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Jun., 2014","2014/06",17,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Jul., 2014","2014/07",35,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Aug., 2014","2014/08",32,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Sep., 2014","2014/09",20,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Oct., 2014","2014/10",20,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Nov., 2014","2014/11",22,Not Applicable,Not Applicable
,"North Carolina","37","2014","2014","Dec., 2014","2014/12",19,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Jan., 2015","2015/01",23,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Feb., 2015","2015/02",37,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Mar., 2015","2015/03",35,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Apr., 2015","2015/04",30,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","May, 2015","2015/05",36,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Jun., 2015","2015/06",21,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Jul., 2015","2015/07",37,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Aug., 2015","2015/08",29,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Sep., 2015","2015/09",31,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Oct., 2015","2015/10",41,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Nov., 2015","2015/11",43,Not Applicable,Not Applicable
,"North Carolina","37","2015","2015","Dec., 2015","2015/12",30,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Jan., 2016","2016/01",42,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Feb., 2016","2016/02",43,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Mar., 2016","2016/03",48,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Apr., 2016","2016/04",33,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","May, 2016","2016/05",51,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Jun., 2016","2016/06",48,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Jul., 2016","2016/07",46,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Aug., 2016","2016/08",58,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Sep., 2016","2016/09",45,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Oct., 2016","2016/10",41,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Nov., 2016","2016/11",42,Not Applicable,Not Applicable
,"North Carolina","37","2016","2016","Dec., 2016","2016/12",47,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Jan., 2017","2017/01",55,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Feb., 2017","2017/02",44,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Mar., 2017","2017/03",48,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Apr., 2017","2017/04",37,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","May, 2017","2017/05",46,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Jun., 2017","2017/06",40,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Jul., 2017","2017/07",46,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Aug., 2017","2017/08",54,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Sep., 2017","2017/09",50,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Oct., 2017","2017/10",30,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Nov., 2017","2017/11",39,Not Applicable,Not Applicable
,"North Carolina","37","2017","2017","Dec., 2017","2017/12",48,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Jan., 2018","2018/01",42,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Feb., 2018","2018/02",47,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Mar., 2018","2018/03",43,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Apr., 2018","2018/04",40,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","May, 2018","2018/05",57,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Jun., 2018","2018/06",61,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Jul., 2018","2018/07",53,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Aug., 2018","2018/08",64,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Sep., 2018","2018/09",68,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Oct., 2018","2018/10",52,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Nov., 2018","2018/11",47,Not Applicable,Not Applicable
,"North Carolina","37","2018","2018","Dec., 2018","2018/12",45,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Jan., 2019","2019/01",53,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Feb., 2019","2019/02",61,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Mar., 2019","2019/03",52,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Apr., 2019","2019/04",50,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","May, 2019","2019/05",43,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Jun., 2019","2019/06",58,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Jul., 2019","2019/07",35,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Aug., 2019","2019/08",48,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Sep., 2019","2019/09",50,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Oct., 2019","2019/10",46,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Nov., 2019","2019/11",48,Not Applicable,Not Applicable
,"North Carolina","37","2019","2019","Dec., 2019","2019/12",42,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Jan., 2020","2020/01",54,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Feb., 2020","2020/02",57,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Mar., 2020","2020/03",42,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Apr., 2020","2020/04",50,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","May, 2020","2020/05",68,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Jun., 2020","2020/06",58,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Jul., 2020","2020/07",58,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Aug., 2020","2020/08",40,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Sep., 2020","2020/09",35,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Oct., 2020","2020/10",24,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Nov., 2020","2020/11",28,Not Applicable,Not Applicable
,"North Carolina","37","2020","2020","Dec., 2020","2020/12",20,Not Applicable,Not Applicable
,"Ohio","39","2000","2000","Feb., 2000","2000/02",10,Not Applicable,Not Applicable
,"Ohio","39","2000","2000","Aug., 2000","2000/08",13,Not Applicable,Not Applicable
,"Ohio","39","2001","2001","Jun., 2001","2001/06",10,Not Applicable,Not Applicable
,"Ohio","39","2001","2001","Jul., 2001","2001/07",11,Not Applicable,Not Applicable
,"Ohio","39","2002","2002","Feb., 2002","2002/02",12,Not Applicable,Not Applicable
,"Ohio","39","2002","2002","May, 2002","2002/05",16,Not Applicable,Not Applicable
,"Ohio","39","2002","2002","Aug., 2002","2002/08",16,Not Applicable,Not Applicable
,"Ohio","39","2002","2002","Oct., 2002","2002/10",11,Not Applicable,Not Applicable
,"Ohio","39","2003","2003","Jan., 2003","2003/01",11,Not Applicable,Not Applicable
,"Ohio","39","2003","2003","Oct., 2003","2003/10",11,Not Applicable,Not Applicable
,"Ohio","39","2003","2003","Dec., 2003","2003/12",10,Not Applicable,Not Applicable
,"Ohio","39","2004","2004","Mar., 2004","2004/03",12,Not Applicable,Not Applicable
,"Ohio","39","2004","2004","Apr., 2004","2004/04",15,Not Applicable,Not Applicable
,"Ohio","39","2004","2004","Jul., 2004","2004/07",14,Not Applicable,Not Applicable
,"Ohio","39","2004","2004","Aug., 2004","2004/08",10,Not Applicable,Not Applicable
,"Ohio","39","2004","2004","Sep., 2004","2004/09",11,Not Applicable,Not Applicable
,"Ohio","39","2004","2004","Oct., 2004","2004/10",11,Not Applicable,Not Applicable
,"Ohio","39","2004","2004","Dec., 2004","2004/12",14,Not Applicable,Not Applicable
,"Ohio","39","2005","2005","Jan., 2005","2005/01",12,Not Applicable,Not Applicable
,"Ohio","39","2005","2005","Feb., 2005","2005/02",10,Not Applicable,Not Applicable
,"Ohio","39","2005","2005","Jul., 2005","2005/07",11,Not Applicable,Not Applicable
,"Ohio","39","2005","2005","Sep., 2005","2005/09",20,Not Applicable,Not Applicable
,"Ohio","39","2005","2005","Oct., 2005","2005/10",17,Not Applicable,Not Applicable
,"Ohio","39","2005","2005","Nov., 2005","2005/11",12,Not Applicable,Not Applicable
,"Ohio","39","2005","2005","Dec., 2005","2005/12",16,Not Applicable,Not Applicable
,"Ohio","39","2006","2006","Feb., 2006","2006/02",15,Not Applicable,Not Applicable
,"Ohio","39","2006","2006","Apr., 2006","2006/04",20,Not Applicable,Not Applicable
,"Ohio","39","2006","2006","Jun., 2006","2006/06",10,Not Applicable,Not Applicable
,"Ohio","39","2006","2006","Aug., 2006","2006/08",13,Not Applicable,Not Applicable
,"Ohio","39","2006","2006","Nov., 2006","2006/11",10,Not Applicable,Not Applicable
,"Ohio","39","2006","2006","Dec., 2006","2006/12",17,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Jan., 2007","2007/01",11,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Feb., 2007","2007/02",13,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Mar., 2007","2007/03",16,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Apr., 2007","2007/04",16,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Jun., 2007","2007/06",14,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Jul., 2007","2007/07",10,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Aug., 2007","2007/08",13,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Sep., 2007","2007/09",14,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Oct., 2007","2007/10",11,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Nov., 2007","2007/11",11,Not Applicable,Not Applicable
,"Ohio","39","2007","2007","Dec., 2007","2007/12",18,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Jan., 2008","2008/01",14,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Feb., 2008","2008/02",19,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Mar., 2008","2008/03",16,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Apr., 2008","2008/04",12,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","May, 2008","2008/05",17,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Jun., 2008","2008/06",21,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Jul., 2008","2008/07",21,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Aug., 2008","2008/08",23,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Sep., 2008","2008/09",21,Not Applicable,Not Applicable
,"Ohio","39","2008","2008","Oct., 2008","2008/10",21,Not Applicable,Not Applicable
